OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lon
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.499,42.738351157412666,-112.18342808035807
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.099,39.86419338450515,-98.14831372751146
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.599,38.524629050032075,-100.15553034554802
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.559,31.40512151742139,-82.82278651813527
1217,KWIK TRIP #250,"I-90, EXIT 179",Austin,MN,515,3.374,35.515737045891505,-90.9631430101324
1218,CASEYS #3658,SR-210,Pillager,MN,522,3.299,33.97803551522588,-100.59334594988754
1225,AYERCO #35,US-61 & US-61 BUS,Bowling Green,MO,494,3.01566666,33.65984465068625,-111.46198582748072
1234,Lamar Travel Plaza,US-71 & US-160,Lamar,MO,416,3.199,44.59515832128668,-108.65814488372524
1236,AYERCO #44,US-36 & US-24,Palmyra,MO,494,3.01566666,35.89646587000141,-91.22494907654705
1240,TEMP STOP #103,US-65,Sedalia,MO,400,3.199,43.3806983276567,-98.82805975501037
1247,SNAPPY MART #11,US-63 & SR-14,West Plains,MO,535,3.299,39.46707938995894,-94.2536245569664
1251,MAPCO #3009,US-72,Corinth,MS,435,3.154,41.922169553124725,-111.46612823488832
1256,DOUBLE QUICK #89,US-82/US-278,Greenville,MS,655,3.25566666,37.53955639657788,-86.85468738277171
1265,JOE JOES TRAVEL CENTER,US-78 & RED BANKS RD S,Red Banks,MS,435,2.97233333,38.65355826939539,-77.37306295720165
1304,LOVES TRAVEL STOP #667,"I-85, EXIT 152",Mebane,NC,65,3.94733333,37.387765407282956,-107.10302466065497
1315,CIRCLE K #2720218,US-421 BUS & US-15/US-501/US-1,Sanford,NC,177,3.08233333,32.92864481697067,-95.42428870840867
1325,SCOTCHMAN #3303,US-421 & US-74,Wilmington,NC,245,3.629,40.83678172892258,-71.22363354895491
1326,SPEEDWAY #7949,US-301/US-264 ALT & CR-1674,Wilson,NC,205,3.199,34.211585436612836,-103.33791297246361
1333,PUMP & PANTRY #15,US-30,Grand Island,NE,330,3.30733333,30.364739496471806,-90.24768275381194
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,39.68208443860752,-115.49021498998778
1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,115,3.20233333,32.656660191105736,-89.69924987602784
1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,115,3.53233333,44.106878765293715,-115.5184113347691
1348,GLOBAL,SR-73,Palmyra,NJ,150,3.359,44.30892865503881,-72.0382282338089
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,43.72296585330673,-84.21686739638443
1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,35.552380503831664,-80.59201059321468
1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,30.231849247933013,-84.79478196141815
1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,43.92477843881588,-90.51354819617671
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,36.422762224759715,-97.50436094572473
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,44.49982228565504,-77.08133101194687
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,44.45429965633879,-72.15821662284685
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,42.7951418320104,-95.04819135479593
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,34.416733381043784,-73.42324754223691
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,35.77646592902888,-90.83335450057413
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,42.76705007275285,-93.08079065517833
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,34.75383007734416,-97.27586335223216
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,32.54239120029139,-109.535611923494
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,38.352018936875254,-119.81401695909705
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,44.04232161241171,-107.92468865719694
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,40.440446950124596,-94.51384141982174
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,38.550917551340476,-101.00200238701237
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,31.457647406561527,-97.57573859986832
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,39.22510840048754,-70.96758902179752
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,44.85080775156395,-102.48638146653363
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,32.10126022854786,-97.39085303199461
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,37.77494478545605,-113.32422243235902
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,43.16059607891933,-117.60211337815062
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,41.11152926631307,-81.22952427037526
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,40.45523611492902,-91.46584124640107
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,40.53726125980664,-81.96475969780525
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,35.392367268296326,-112.50686005567242
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,34.4038776639674,-91.40856144086545
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,42.140417332177705,-107.31787628293122
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,42.15170092018771,-108.596909154999
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,43.006084778701556,-119.42369929735074
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,43.69860828834707,-113.4829638215464
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,37.67013598291407,-104.53659442501524
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,37.522744420307994,-114.15606197045305
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,41.97442768450163,-70.70707797945312
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,39.74945896166648,-104.56836757380246
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,40.52950315886555,-113.4838026648836
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,41.93689004154152,-110.04588435860211
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,43.350080127263496,-90.61483858292618
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,35.069927352773036,-116.79782380676058
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,35.63374428959916,-76.87829349294216
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,31.409729097613035,-71.92501603814264
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,38.67420211494261,-107.66262896663096
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,30.53913410695113,-97.49523657045702
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,36.983970271986905,-118.89327744852514
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,38.13966952061365,-87.96448876363893
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,34.298118781924266,-99.30369709737056
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,38.86249890853516,-106.49707669492221
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,30.457503749085742,-109.65814446916957
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,30.560222831238217,-87.29884611706197
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,42.33900840989487,-99.18914844838427
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,35.40285962116894,-111.0170355485044
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,31.90590768977827,-85.5445459256588
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,37.83364890082207,-91.74638584816532
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,41.54990329647916,-77.0663972535252
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,33.237315412452645,-114.12620505617535
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,39.343357137285004,-80.7166699027772
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,31.28021197490652,-86.32416065913705
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,30.775225817529115,-114.24945315859512
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,37.97031947352222,-85.25896350641396
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,38.1095268241516,-97.92263555600849
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,39.5614485224731,-72.75076072220784
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,40.891370005839924,-112.91943246910503
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,44.63778119193802,-87.85833045921311
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,37.74450522451793,-100.9009977268527
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,34.84434709411869,-72.15926647045612
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,41.92779292153055,-103.50125523548618
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,34.062483768931116,-71.89070452541
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,36.58457131058454,-74.92570744496254
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,31.17684572013399,-106.48083823446719
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,30.380261151231863,-79.82291115867861
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,44.43972622016888,-70.2197899098247
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,42.53970180768309,-107.36684989143589
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,40.43961309140547,-98.16114153383401
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,36.13429416621405,-93.99096317166202
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,32.599414801062686,-105.25344320980679
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,32.34655564006629,-119.2367580176985
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,33.75364347246893,-108.99353779012367
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,38.23839997059181,-105.90315578291208
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,40.71893884050093,-97.82001493409064
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,39.90296065076597,-111.4448760793299
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,34.19900845418914,-76.33728216541637
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,44.32297920994791,-84.7544433634332
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,41.068453750436525,-115.7399761220169
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,38.31531078767101,-87.49537744300343
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,39.17581119351529,-87.31717617971898
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,36.29400093641685,-72.18894131781862
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,33.715964842517366,-119.84895643219194
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,35.339590179768926,-107.60337750970965
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,41.36769165696553,-73.61042603123423
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,30.215902329446337,-73.39330423008585
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,31.741089607603744,-83.97067903146814
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,30.69003963032629,-81.711833947623
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,30.61093203478455,-115.42585210351764
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,42.831908760165106,-94.30620826108832
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,40.55486789070036,-108.42085043555002
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.87066666,37.11260743630988,-110.93909781931913
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,31.46751240976502,-79.48483504383337
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,37.37423812675249,-113.24809316597263
1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,37.102076561708486,-96.56741815018074
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,32.59802804865023,-73.07108802069834
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,36.507774738569594,-110.70839722173287
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,35.9775710159606,-71.10032881308827
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,39.237751470783245,-70.28560071194704
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,39.526404763014654,-92.21914226587985
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross                             ,UT,835,3.459,30.679560146580666,-111.4928629911421
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,35.61918921939707,-104.19475560295521
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,39.38789873571355,-98.77535836617324
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,37.54704387870132,-104.53378878208885
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,42.84734761782484,-105.96822100617422
1944,LOVES TRAVEL STOP #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,39.88040447428418,-71.38851453918213
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,32.444016406221444,-112.33175862921271
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,31.058531211006446,-83.33360456415689
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,39.63628917309474,-119.97948552804125
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,30.39766965812433,-90.19086652988116
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,38.78663371910195,-74.20284980229738
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,44.10345362137436,-105.60329529533905
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier                              ,VT,170,3.699,38.632112668138184,-110.72370123711404
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,35.82254889309783,-87.41601025607865
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.989,39.6493232766353,-84.36992963508034
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.959,36.87379335737275,-85.59847405240093
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,38.18425183973903,-104.0341559989313
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,44.12197213164788,-107.38987989203346
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas                            ,WI,420,3.154,35.79153956701161,-72.20406000189779
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,44.41785845735871,-73.83502458650352
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,43.58025962934096,-97.13416950535898
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,32.93686702183945,-77.69030669228133
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,31.040419513127482,-97.3838261182852
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,31.5116700206614,-98.78054909637447
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale                                 ,WV,44,3.599,30.273327384773246,-112.16185262003526
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills                                   ,WY,790,3.169,31.416644411338925,-98.67969717540136
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,40.24510160124535,-93.12915307000965
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,31.067829726903433,-118.87478362856568
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,34.78463445440642,-97.79434974122968
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,42.67312966454182,-80.93218908024
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,30.349079036037388,-85.9976971812865
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,42.217027238834035,-88.24215055680325
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,34.227821621600995,-74.52222857813987
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton                                  ,TX,700,2.969,31.772472414324845,-119.0983995087385
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,40.45105748046226,-92.1476206903883
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,39.43414270169826,-80.63255757951464
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield                               ,UT,835,3.699,43.1620802029058,-92.93323086493663
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville                               ,UT,835,3.749,41.02606565705828,-103.80522237098104
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,42.05221395577273,-113.18747174540111
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,34.230518588569595,-75.62184640919043
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,32.661593156695844,-96.46188038061985
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,41.25922127461288,-76.09424015071494
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,42.10252108900896,-90.70739387834158
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,44.8575771300101,-86.29039416924996
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo                              ,WV,44,3.599,36.1892651536714,-79.7869422810775
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,35.580271286891744,-87.04222276999329
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,41.646194411129954,-100.09725796605312
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,35.11205310379527,-94.31833080356745
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,43.96135988405347,-79.847723766206
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,42.87619127764518,-101.31748518135079
2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,36.43491041062528,-100.59392716157515
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,41.26306601687246,-115.21549419709994
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,41.31814311127023,-74.27077823891261
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359,31.54685803253899,-115.44818425272791
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,43.5382936001935,-87.5895411275722
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,37.578785586717856,-99.34027605986012
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,42.39686199161612,-99.71903048722788
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,34.80074401545917,-86.02240817136581
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,43.432848427443005,-116.64531336850607
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,35.83802518101245,-90.31471085242828
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,30.162564772204476,-81.39841070138226
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana                              ,TN,460,3.13233333,43.58072964628896,-78.58936210567029
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,31.369300151792004,-111.47348053031124
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,34.78970456385622,-75.12904749609132
